unnamed: 0,master_sort,old_sort,coral_id,site,code,type,search_term,lowest_level,cafi_size_mm,measurement,alt_size_mm,alt_measurement,extraction_method,photo_num,id_certainty,general_notes,identification_notes,revised_yn,revision_date,identified_by,revised_by,previous_name,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species,coral_id_numeric,site_numeric,code_numeric,type_numeric,search_term_numeric,lowest_level_numeric,cafi_size_mm_numeric,measurement_numeric,alt_size_mm_numeric,alt_measurement_numeric,extraction_method_numeric,photo_num_numeric,id_certainty_numeric,general_notes_numeric,identification_notes_numeric,revised_yn_numeric,revision_date_numeric,identified_by_numeric,revised_by_numeric,previous_name_numeric,phylum_numeric,subphylum_numeric,superclass_numeric,class_numeric,subclass_numeric,superorder_numeric,order_numeric,suborder_numeric,infraorder_numeric,superfamily_numeric,family_numeric,subfamily_numeric,genus_numeric,species_numeric
1620,3463.0,3451.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,16.8,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,3464.0,3452.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,16.2,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,3465.0,3453.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,14.6,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,3466.0,3454.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,16.3,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,3467.0,3455.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,25.1,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,3468.0,3456.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,13.9,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,3469.0,3457.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,14.4,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,3470.0,3458.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,10.5,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,3471.0,3459.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,11.3,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,3472.0,3460.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,19.3,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,3473.0,3461.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,14.1,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,3474.0,3462.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,14.9,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,3475.0,3463.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,16,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,3476.0,3464.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,11.1,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,3477.0,3465.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,15.5,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,3478.0,3466.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,14.1,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,3479.0,3467.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,16.7,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,3480.0,3468.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,10.4,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,3481.0,3469.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,10.9,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,3482.0,3470.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,9.7,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,3483.0,3471.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,8.7,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,3484.0,3472.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,8.8,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,3485.0,3473.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,7.4,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,3486.0,3474.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.2,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,3487.0,3475.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,7.1,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,3488.0,3476.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,6.7,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,3489.0,3477.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,6.9,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,3490.0,3478.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.5,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,3491.0,3479.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.9,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,3492.0,3480.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.6,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,3493.0,3481.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.5,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,3494.0,3482.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,3.8,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,3495.0,3483.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,3496.0,3484.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.1,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,3497.0,3485.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.1,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,3498.0,3486.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.4,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,3499.0,3487.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,3.7,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,3500.0,3488.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.9,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,3501.0,3489.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.7,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,3502.0,3490.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.7,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,3503.0,3491.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.2,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,3504.0,3492.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.2,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,3505.0,3493.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.8,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,3506.0,3494.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,3.8,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,3507.0,3495.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.6,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,3508.0,3496.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.8,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,3509.0,3497.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.3,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,3510.0,3498.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.3,total_length,,,clove,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,3552.0,3540.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,17.1,total_length,,,smash,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,3553.0,3541.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.1,total_length,,,smash,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,3554.0,3542.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.9,total_length,,,smash,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,3555.0,3543.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,4.5,total_length,,,smash,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,3556.0,3544.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.7,total_length,,,smash,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,3557.0,3545.0,MAT-POC34,,COMO,snail,Galeropsis monodonta,species,5.3,total_length,,,smash,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",y,2020-05-22,JC,JC,LIMP,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
