date_collected,date_observed,data_sheet,row,column,position,coral_id,time_point,site,type,code,count,cafi_size_mm,search_term,lowest_level,alt_size_mm,cafi_weight,photo_type,photo_num,notes,worms_id,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species,cafi_treatment,size_class,branching,date_collected_numeric,date_observed_numeric,position_numeric,coral_id_numeric,time_point_numeric,site_numeric,type_numeric,code_numeric,search_term_numeric,lowest_level_numeric,photo_type_numeric,photo_num_numeric,notes_numeric,phylum_numeric,subphylum_numeric,superclass_numeric,class_numeric,subclass_numeric,superorder_numeric,order_numeric,suborder_numeric,infraorder_numeric,superfamily_numeric,family_numeric,subfamily_numeric,genus_numeric,species_numeric,cafi_treatment_numeric,branching_numeric
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAAR,1,50.0,Dascyllus aruanus,species,40.0,,measure,,,212843.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus aruanus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAAR,1,55.0,Dascyllus aruanus,species,45.0,,measure,,,212843.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus aruanus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,48.0,Dascyllus flavicaudus,species,39.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,44.0,Dascyllus flavicaudus,species,36.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,44.0,Dascyllus flavicaudus,species,35.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,40.0,Dascyllus flavicaudus,species,31.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,36.0,Dascyllus flavicaudus,species,28.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,34.0,Dascyllus flavicaudus,species,27.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,30.0,Dascyllus flavicaudus,species,24.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,27.0,Dascyllus flavicaudus,species,22.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,18.0,Dascyllus flavicaudus,species,15.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,22.0,Dascyllus flavicaudus,species,17.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,15.0,Dascyllus flavicaudus,species,12.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,21.0,Dascyllus flavicaudus,species,17.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,27.0,Dascyllus flavicaudus,species,22.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,30.0,Dascyllus flavicaudus,species,24.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,26.0,Dascyllus flavicaudus,species,21.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,DAFL,1,31.0,Dascyllus flavicaudus,species,25.0,,measure,,,278450.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Ovalentaria incertae sedis,,,,Pomacentridae,,Dascyllus,Dascyllus flavicaudus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,HATR,1,26.0,Halichoeres trimaculatus,species,22.0,,measure,,,275804.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Eupercaria incertae sedis,,,,Labridae,,Halichoeres,Halichoeres trimaculatus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,HATR,1,43.0,Halichoeres trimaculatus,species,38.0,,measure,,,275804.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Eupercaria incertae sedis,,,,Labridae,,Halichoeres,Halichoeres trimaculatus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,13.0,Paragobiodon modestus,species,11.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,16.0,Paragobiodon modestus,species,14.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,20.0,Paragobiodon modestus,species,17.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,15.0,Paragobiodon modestus,species,13.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,22.0,Paragobiodon modestus,species,20.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,18.0,Paragobiodon modestus,species,16.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,17.0,Paragobiodon modestus,species,15.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,20.0,Paragobiodon modestus,species,18.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,21.0,Paragobiodon modestus,species,19.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,21.0,Paragobiodon modestus,species,18.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,22.0,Paragobiodon modestus,species,19.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,22.0,Paragobiodon modestus,species,20.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,26.0,Paragobiodon modestus,species,23.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,26.0,Paragobiodon modestus,species,21.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,17.0,Paragobiodon modestus,species,16.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,fish,PAMO,1,10.0,Paragobiodon modestus,species,8.0,,measure,,,219538.0,Chordata,Vertebrata,Actinopteri,Teleostei,,,Perciformes,Gobioidei,,,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRSE,5,2.0,Trapezia serenei,species,,,measure,,,443886.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRSE,2,3.0,Trapezia serenei,species,,,measure,,,443886.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRSE,3,4.0,Trapezia serenei,species,,,measure,,,443886.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRSE,3,5.0,Trapezia serenei,species,,,measure,,,443886.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRSE,2,6.0,Trapezia serenei,species,,,measure,,,443886.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRSE,2,7.0,Trapezia serenei,species,,,measure,,,443886.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRSE,3,9.0,Trapezia serenei,species,,,measure,,,443886.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRSE,2,8.0,Trapezia serenei,species,,,measure,,,443886.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRBI,2,,Trapezia bidentata,species,,,measure,,,443875.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,TRTI,1,7.0,Trapezia tigrina,species,,,measure,,,210186.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia tigrina,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,crab,THAD,1,22.0,Thalamita admete,species,,,measure,,,208849.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Portunoidea,Portunidae,Thalamitinae,Thalamita,Thalamita admete,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,ALLO,1,14.0,Alpheus lottini,species,,,measure,,,210544.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,,Alpheus,Alpheus lottini,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,ALLO,1,9.0,Alpheus lottini,species,,,measure,,,210544.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,,Alpheus,Alpheus lottini,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,SYCH,1,21.0,Synalpheus charon,species,,,measure,,,210494.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,,Synalpheus,Synalpheus charon,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,SYCH,1,14.0,Synalpheus charon,species,,,measure,,,210494.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,,Synalpheus,Synalpheus charon,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,HASP,2,11.0,Harpiliopsis spinigera,species,,,measure,,,220130.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis spinigera,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,HASP,2,12.0,Harpiliopsis spinigera,species,,,measure,,,220130.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis spinigera,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,HASP,2,13.0,Harpiliopsis spinigera,species,,,measure,,,220130.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis spinigera,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,HASP,1,16.0,Harpiliopsis spinigera,species,,,measure,,,220130.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis spinigera,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,HASP,2,14.0,Harpiliopsis spinigera,species,,,measure,,,220130.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis spinigera,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,HASP,1,17.0,Harpiliopsis spinigera,species,,,measure,,,220130.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis spinigera,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,HASP,1,10.0,Harpiliopsis spinigera,species,,,measure,,,220130.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis spinigera,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,shrimp,HASP,1,8.0,Harpiliopsis spinigera,species,,,measure,,,220130.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,Harpiliopsis,Harpiliopsis spinigera,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,squat_lobster,GAMA,2,4.0,Galathea mauritiana,species,,,measure,,,210093.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,,Galathea,Galathea mauritiana,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,squat_lobster,GAMA,1,5.0,Galathea mauritiana,species,,,measure,,,210093.0,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,,Galathea,Galathea mauritiana,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,snail,COMO,2,15.0,Galeropsis monodonta,species,,,measure,,,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,snail,COMO,4,8.0,Galeropsis monodonta,species,,,measure,,,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,snail,COMO,1,5.0,Galeropsis monodonta,species,,,measure,,,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,snail,COMO,5,10.0,Galeropsis monodonta,species,,,measure,,,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,2021-05-29,58.0,3,14,14-Mar,FE-POC12,final,Maatea,snail,COMO,6,11.0,Galeropsis monodonta,species,,,measure,,,549942.0,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Coralliophilinae,Galeropsis,Galeropsis monodonta,empty,23.0,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
